date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:20:00	54427/54427	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:09%20GMT	https://colorlib.com//polygon/adminty/default/other.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/other.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:00	52760/52760	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:06%20GMT	https://colorlib.com//polygon/adminty/default/draggable.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/draggable.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:01	56655/56655	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:57%20GMT	https://colorlib.com//polygon/adminty/default/bs-grid.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/bs-grid.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:01	56022/56022	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:59%20GMT	https://colorlib.com//polygon/adminty/default/light-box.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/light-box.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:02	78912/78912	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:06%20GMT	https://colorlib.com//polygon/adminty/default/modal.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/modal.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:03	52930/52930	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:08%20GMT	https://colorlib.com//polygon/adminty/default/notification.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/notification.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:03	57288/57288	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:08%20GMT	https://colorlib.com//polygon/adminty/default/notify.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/notify.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:03	53967/53967	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:12%20GMT	https://colorlib.com//polygon/adminty/default/rating.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/rating.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:04	54522/54522	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:12%20GMT	https://colorlib.com//polygon/adminty/default/range-slider.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/range-slider.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:04	51855/51855	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:20%20GMT	https://colorlib.com//polygon/adminty/default/slider.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/slider.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:05	55474/55474	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:21%20GMT	https://colorlib.com//polygon/adminty/default/syntax-highlighter.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/syntax-highlighter.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:05	50949/50949	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:26%20GMT	https://colorlib.com//polygon/adminty/default/tour.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/tour.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:05	51231/51231	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:26%20GMT	https://colorlib.com//polygon/adminty/default/treeview.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/treeview.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:06	51165/51165	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:07%20GMT	https://colorlib.com//polygon/adminty/default/nestable.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/nestable.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:07	53958/53958	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:25%20GMT	https://colorlib.com//polygon/adminty/default/toolbar.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/toolbar.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:07	50277/50277	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:29%20GMT	https://colorlib.com//polygon/adminty/default/x-editable.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/x-editable.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:08	47775/47775	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:20%20GMT	https://colorlib.com//polygon/adminty/default/session-timeout.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/session-timeout.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:08	47945/47945	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:19%20GMT	https://colorlib.com//polygon/adminty/default/session-idle-timeout.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/session-idle-timeout.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:20:08	49285/49285	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:09%20GMT	https://colorlib.com//polygon/adminty/default/offline.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/offline.html	(from https://colorlib.com//polygon/adminty/default/index.html)
